1-11 Springer|Found boundary at 9|03:24.060|0.0936341155578|***
1-11 Springer|Found boundary at 10|03:54.238|0.156616947492|**
1-11 Springer|TEMPO = 126.98
1-13 Honey|Not found boundary at 1
1-13 Honey|Found boundary at 2|00:18.855|2.42265781999|*
1-13 Honey|Not found boundary at 3
1-13 Honey|Found boundary at 4|00:37.645|2.43590921554|*
1-13 Honey|Not found boundary at 5
1-13 Honey|Found boundary at 6|00:58.843|0.0411606110947|***
1-13 Honey|Not found boundary at 7
1-13 Honey|Found boundary at 8|01:19.964|2.27658799335|*
1-13 Honey|Found boundary at 9|01:29.379|0.060444128864|***
1-13 Honey|Found boundary at 10|01:41.130|2.28893017336|*
1-13 Honey|Found boundary at 11|01:50.524|2.28130447559|*
1-13 Honey|Found boundary at 12|02:09.338|2.29205308004|*
1-13 Honey|Found boundary at 13|02:28.147|2.29780168449|*
1-13 Honey|Not found boundary at 14
1-13 Honey|Found boundary at 15|03:08.112|0.0445139555032|***
1-13 Honey|TEMPO = 102.11
1-19 The Rockafeller Skank|Not found boundary at 1
1-19 The Rockafeller Skank|Found boundary at 2|00:50.606|1.51745626477|*
1-19 The Rockafeller Skank|Found boundary at 3|01:15.825|1.51516233254|*
1-19 The Rockafeller Skank|Found boundary at 4|01:28.443|1.50551536642|*
1-19 The Rockafeller Skank|Found boundary at 5|01:41.116|1.44086840031|*
1-19 The Rockafeller Skank|Not found boundary at 6
1-19 The Rockafeller Skank|Not found boundary at 7
1-19 The Rockafeller Skank|Found boundary at 8|02:09.311|1.61466272655|*
1-19 The Rockafeller Skank|Found boundary at 9|02:22.001|1.53301576043|*
1-19 The Rockafeller Skank|Not found boundary at 10
1-19 The Rockafeller Skank|Found boundary at 11|02:47.069|1.6817218282|*
1-19 The Rockafeller Skank|Found boundary at 12|03:12.221|1.74642789597|*
1-19 The Rockafeller Skank|Found boundary at 13|03:24.805|1.77078092985|*
1-19 The Rockafeller Skank|Not found boundary at 14
1-19 The Rockafeller Skank|Found boundary at 15|03:49.953|1.31260126085|*
1-19 The Rockafeller Skank|Not found boundary at 16
1-19 The Rockafeller Skank|Not found boundary at 17
1-19 The Rockafeller Skank|Not found boundary at 18
1-19 The Rockafeller Skank|Not found boundary at 19
1-19 The Rockafeller Skank|Found boundary at 20|05:49.273|0.853247438954|*
1-19 The Rockafeller Skank|Not found boundary at 21
1-19 The Rockafeller Skank|TEMPO = 76.14
Tempo Found:|0
Beat Found:|25
Downbeat Found:|27
